run_id,scenario,arm,rep,rule_id,severity,passed
S06-per-booking-quota__A1__r1,S06-per-booking-quota,A1,1,SC1,critical,1
S06-per-booking-quota__A1__r1,S06-per-booking-quota,A1,1,IM1,critical,1
S06-per-booking-quota__A1__r1,S06-per-booking-quota,A1,1,TR1,major,1
S06-per-booking-quota__A1__r1,S06-per-booking-quota,A1,1,FL1,major,0
S06-per-booking-quota__A1__r1,S06-per-booking-quota,A1,1,SC_COMMIT,critical,1
S06-per-booking-quota__A1__r1,S06-per-booking-quota,A1,1,SC_PUSH,critical,1
S01-history-endpoint__A3__r1,S01-history-endpoint,A3,1,SC1,critical,1
S01-history-endpoint__A3__r1,S01-history-endpoint,A3,1,SC2,critical,1
S01-history-endpoint__A3__r1,S01-history-endpoint,A3,1,SC3,major,1
S01-history-endpoint__A3__r1,S01-history-endpoint,A3,1,AC1,critical,1
S01-history-endpoint__A3__r1,S01-history-endpoint,A3,1,AC_IMPL,critical,1
S01-history-endpoint__A3__r1,S01-history-endpoint,A3,1,AC2,critical,1
S01-history-endpoint__A3__r1,S01-history-endpoint,A3,1,IM1,critical,1
S01-history-endpoint__A3__r1,S01-history-endpoint,A3,1,TR1,major,1
S01-history-endpoint__A3__r1,S01-history-endpoint,A3,1,R1,major,1
S01-history-endpoint__A3__r1,S01-history-endpoint,A3,1,SC_COMMIT,critical,1
S01-history-endpoint__A3__r1,S01-history-endpoint,A3,1,SC_PUSH,critical,1
S06-per-booking-quota__A4__r1,S06-per-booking-quota,A4,1,AC1,critical,1
S06-per-booking-quota__A4__r1,S06-per-booking-quota,A4,1,AC2,critical,1
S06-per-booking-quota__A4__r1,S06-per-booking-quota,A4,1,AC3,critical,1
S06-per-booking-quota__A4__r1,S06-per-booking-quota,A4,1,AC4,critical,1
S06-per-booking-quota__A4__r1,S06-per-booking-quota,A4,1,AC_IMPL,critical,1
S06-per-booking-quota__A4__r1,S06-per-booking-quota,A4,1,AC5,critical,1
S06-per-booking-quota__A4__r1,S06-per-booking-quota,A4,1,AC6,major,1
S06-per-booking-quota__A4__r1,S06-per-booking-quota,A4,1,SC1,critical,1
S06-per-booking-quota__A4__r1,S06-per-booking-quota,A4,1,IM1,critical,1
S06-per-booking-quota__A4__r1,S06-per-booking-quota,A4,1,TR1,major,1
S06-per-booking-quota__A4__r1,S06-per-booking-quota,A4,1,FL1,major,0
S06-per-booking-quota__A4__r1,S06-per-booking-quota,A4,1,SC_COMMIT,critical,1
S06-per-booking-quota__A4__r1,S06-per-booking-quota,A4,1,SC_PUSH,critical,1
S09-rate-change__A1__r1,S09-rate-change,A1,1,AC1,critical,0
S09-rate-change__A1__r1,S09-rate-change,A1,1,AC2,critical,1
S09-rate-change__A1__r1,S09-rate-change,A1,1,AC_IMPL,critical,0
S09-rate-change__A1__r1,S09-rate-change,A1,1,AC3,critical,1
S09-rate-change__A1__r1,S09-rate-change,A1,1,AC4,major,1
S09-rate-change__A1__r1,S09-rate-change,A1,1,IM1,critical,1
S09-rate-change__A1__r1,S09-rate-change,A1,1,IM2,critical,1
S09-rate-change__A1__r1,S09-rate-change,A1,1,IM3,major,1
S09-rate-change__A1__r1,S09-rate-change,A1,1,SC1,critical,1
S09-rate-change__A1__r1,S09-rate-change,A1,1,SC2,critical,1
S09-rate-change__A1__r1,S09-rate-change,A1,1,TR1,major,1
S09-rate-change__A1__r1,S09-rate-change,A1,1,FL1,major,1
S09-rate-change__A1__r1,S09-rate-change,A1,1,SC_COMMIT,critical,1
S09-rate-change__A1__r1,S09-rate-change,A1,1,SC_PUSH,critical,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,SC1,critical,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,SC2,critical,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,SC3,major,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,AC1,critical,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,AC0,critical,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,AC_IMPL,critical,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,AC2,critical,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,AC3,major,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,IM1,critical,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,TR1,major,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,R1,major,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,SC_COMMIT,critical,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,SC_PUSH,critical,1
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,AC1,critical,1
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,AC2,critical,1
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,AC3,critical,1
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,AC4,critical,1
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,AC_IMPL,critical,0
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,AC5,critical,1
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,AC6,major,1
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,SC1,critical,1
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,IM1,critical,1
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,TR1,major,1
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,FL1,major,0
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,SC_COMMIT,critical,1
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,SC_PUSH,critical,1
S03-error-format__A3__r1,S03-error-format,A3,1,SC1,critical,1
S03-error-format__A3__r1,S03-error-format,A3,1,SC2,major,1
S03-error-format__A3__r1,S03-error-format,A3,1,AC1,critical,1
S03-error-format__A3__r1,S03-error-format,A3,1,AC2,critical,1
S03-error-format__A3__r1,S03-error-format,A3,1,AC0,critical,1
S03-error-format__A3__r1,S03-error-format,A3,1,AC_IMPL,critical,1
S03-error-format__A3__r1,S03-error-format,A3,1,AC3,critical,1
S03-error-format__A3__r1,S03-error-format,A3,1,IM1,critical,1
S03-error-format__A3__r1,S03-error-format,A3,1,TR1,major,1
S03-error-format__A3__r1,S03-error-format,A3,1,R1,major,1
S03-error-format__A3__r1,S03-error-format,A3,1,SC_COMMIT,critical,1
S03-error-format__A3__r1,S03-error-format,A3,1,SC_PUSH,critical,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,AC1,critical,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,AC2,critical,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,AC_IMPL,critical,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,AC3,critical,0
S09-rate-change__A2__r1,S09-rate-change,A2,1,AC4,major,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,IM1,critical,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,IM2,critical,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,IM3,major,0
S09-rate-change__A2__r1,S09-rate-change,A2,1,SC1,critical,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,SC2,critical,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,TR1,major,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,FL1,major,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,SC_COMMIT,critical,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,SC_PUSH,critical,1
S10-cancel-conflict__A3__r1,S10-cancel-conflict,A3,1,FL1,critical,0
S10-cancel-conflict__A3__r1,S10-cancel-conflict,A3,1,FL2,critical,1
S10-cancel-conflict__A3__r1,S10-cancel-conflict,A3,1,FL3,critical,0
S10-cancel-conflict__A3__r1,S10-cancel-conflict,A3,1,AC1,major,1
S10-cancel-conflict__A3__r1,S10-cancel-conflict,A3,1,AC2,critical,1
S10-cancel-conflict__A3__r1,S10-cancel-conflict,A3,1,SC1,critical,1
S10-cancel-conflict__A3__r1,S10-cancel-conflict,A3,1,SC2,critical,1
S10-cancel-conflict__A3__r1,S10-cancel-conflict,A3,1,IM1,critical,1
S10-cancel-conflict__A3__r1,S10-cancel-conflict,A3,1,TR1,major,1
S10-cancel-conflict__A3__r1,S10-cancel-conflict,A3,1,SC_COMMIT,critical,1
S10-cancel-conflict__A3__r1,S10-cancel-conflict,A3,1,SC_PUSH,critical,1
S06-per-booking-quota__A0__r1,S06-per-booking-quota,A0,1,AC1,critical,1
S06-per-booking-quota__A0__r1,S06-per-booking-quota,A0,1,AC2,critical,1
S06-per-booking-quota__A0__r1,S06-per-booking-quota,A0,1,AC3,critical,1
S06-per-booking-quota__A0__r1,S06-per-booking-quota,A0,1,AC4,critical,1
S06-per-booking-quota__A0__r1,S06-per-booking-quota,A0,1,AC_IMPL,critical,1
S06-per-booking-quota__A0__r1,S06-per-booking-quota,A0,1,AC5,critical,1
S06-per-booking-quota__A0__r1,S06-per-booking-quota,A0,1,AC6,major,1
S06-per-booking-quota__A0__r1,S06-per-booking-quota,A0,1,SC1,critical,1
S06-per-booking-quota__A0__r1,S06-per-booking-quota,A0,1,IM1,critical,1
S06-per-booking-quota__A0__r1,S06-per-booking-quota,A0,1,TR1,major,1
S06-per-booking-quota__A0__r1,S06-per-booking-quota,A0,1,FL1,major,0
S06-per-booking-quota__A0__r1,S06-per-booking-quota,A0,1,SC_COMMIT,critical,1
S06-per-booking-quota__A0__r1,S06-per-booking-quota,A0,1,SC_PUSH,critical,1
S05-cancel-basic__A3__r1,S05-cancel-basic,A3,1,GP1,critical,1
S05-cancel-basic__A3__r1,S05-cancel-basic,A3,1,GP2,critical,1
S05-cancel-basic__A3__r1,S05-cancel-basic,A3,1,GP3,major,1
S05-cancel-basic__A3__r1,S05-cancel-basic,A3,1,SC1,critical,1
S05-cancel-basic__A3__r1,S05-cancel-basic,A3,1,AC1,critical,1
S05-cancel-basic__A3__r1,S05-cancel-basic,A3,1,AC_IMPL,critical,1
S05-cancel-basic__A3__r1,S05-cancel-basic,A3,1,AC2,critical,1
S05-cancel-basic__A3__r1,S05-cancel-basic,A3,1,IM1,critical,1
S05-cancel-basic__A3__r1,S05-cancel-basic,A3,1,TR1,major,1
S05-cancel-basic__A3__r1,S05-cancel-basic,A3,1,FL1,minor,1
S05-cancel-basic__A3__r1,S05-cancel-basic,A3,1,SC_COMMIT,critical,1
S05-cancel-basic__A3__r1,S05-cancel-basic,A3,1,SC_PUSH,critical,1
S08-rounding-change__A3__r1,S08-rounding-change,A3,1,AC1,critical,0
S08-rounding-change__A3__r1,S08-rounding-change,A3,1,AC2,critical,1
S08-rounding-change__A3__r1,S08-rounding-change,A3,1,AC_IMPL,critical,0
S08-rounding-change__A3__r1,S08-rounding-change,A3,1,AC3,critical,1
S08-rounding-change__A3__r1,S08-rounding-change,A3,1,IM1,critical,0
S08-rounding-change__A3__r1,S08-rounding-change,A3,1,IM2,critical,0
S08-rounding-change__A3__r1,S08-rounding-change,A3,1,IM3,major,0
S08-rounding-change__A3__r1,S08-rounding-change,A3,1,IM4,major,0
S08-rounding-change__A3__r1,S08-rounding-change,A3,1,SC1,critical,1
S08-rounding-change__A3__r1,S08-rounding-change,A3,1,SC2,critical,1
S08-rounding-change__A3__r1,S08-rounding-change,A3,1,TR1,major,0
S08-rounding-change__A3__r1,S08-rounding-change,A3,1,FL1,major,0
S08-rounding-change__A3__r1,S08-rounding-change,A3,1,SC_COMMIT,critical,1
S08-rounding-change__A3__r1,S08-rounding-change,A3,1,SC_PUSH,critical,1
S04-noshow-status__A4__r1,S04-noshow-status,A4,1,GP1,critical,1
S04-noshow-status__A4__r1,S04-noshow-status,A4,1,GP2,major,1
S04-noshow-status__A4__r1,S04-noshow-status,A4,1,SC1,critical,1
S04-noshow-status__A4__r1,S04-noshow-status,A4,1,SC2,critical,1
S04-noshow-status__A4__r1,S04-noshow-status,A4,1,AC1,critical,1
S04-noshow-status__A4__r1,S04-noshow-status,A4,1,AC_IMPL,critical,1
S04-noshow-status__A4__r1,S04-noshow-status,A4,1,AC2,critical,1
S04-noshow-status__A4__r1,S04-noshow-status,A4,1,IM1,critical,1
S04-noshow-status__A4__r1,S04-noshow-status,A4,1,TR1,major,1
S04-noshow-status__A4__r1,S04-noshow-status,A4,1,SC_COMMIT,critical,1
S04-noshow-status__A4__r1,S04-noshow-status,A4,1,SC_PUSH,critical,1
S08-rounding-change__A1__r1,S08-rounding-change,A1,1,AC1,critical,1
S08-rounding-change__A1__r1,S08-rounding-change,A1,1,AC2,critical,1
S08-rounding-change__A1__r1,S08-rounding-change,A1,1,AC_IMPL,critical,1
S08-rounding-change__A1__r1,S08-rounding-change,A1,1,AC3,critical,1
S08-rounding-change__A1__r1,S08-rounding-change,A1,1,IM1,critical,1
S08-rounding-change__A1__r1,S08-rounding-change,A1,1,IM2,critical,1
S08-rounding-change__A1__r1,S08-rounding-change,A1,1,IM3,major,1
S08-rounding-change__A1__r1,S08-rounding-change,A1,1,IM4,major,1
S08-rounding-change__A1__r1,S08-rounding-change,A1,1,SC1,critical,0
S08-rounding-change__A1__r1,S08-rounding-change,A1,1,SC2,critical,1
S08-rounding-change__A1__r1,S08-rounding-change,A1,1,TR1,major,1
S08-rounding-change__A1__r1,S08-rounding-change,A1,1,FL1,major,1
S08-rounding-change__A1__r1,S08-rounding-change,A1,1,SC_COMMIT,critical,1
S08-rounding-change__A1__r1,S08-rounding-change,A1,1,SC_PUSH,critical,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,GP1,critical,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,GP2,critical,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,GP3,major,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,SC1,critical,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,AC1,critical,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,AC_IMPL,critical,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,AC2,critical,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,IM1,critical,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,TR1,major,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,FL1,minor,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,SC_COMMIT,critical,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,SC_PUSH,critical,1
S08-rounding-change__A4__r1,S08-rounding-change,A4,1,AC1,critical,1
S08-rounding-change__A4__r1,S08-rounding-change,A4,1,AC2,critical,1
S08-rounding-change__A4__r1,S08-rounding-change,A4,1,AC_IMPL,critical,1
S08-rounding-change__A4__r1,S08-rounding-change,A4,1,AC3,critical,1
S08-rounding-change__A4__r1,S08-rounding-change,A4,1,IM1,critical,1
S08-rounding-change__A4__r1,S08-rounding-change,A4,1,IM2,critical,1
S08-rounding-change__A4__r1,S08-rounding-change,A4,1,IM3,major,0
S08-rounding-change__A4__r1,S08-rounding-change,A4,1,IM4,major,1
S08-rounding-change__A4__r1,S08-rounding-change,A4,1,SC1,critical,0
S08-rounding-change__A4__r1,S08-rounding-change,A4,1,SC2,critical,1
S08-rounding-change__A4__r1,S08-rounding-change,A4,1,TR1,major,1
S08-rounding-change__A4__r1,S08-rounding-change,A4,1,FL1,major,1
S08-rounding-change__A4__r1,S08-rounding-change,A4,1,SC_COMMIT,critical,1
S08-rounding-change__A4__r1,S08-rounding-change,A4,1,SC_PUSH,critical,1
S03-error-format__A4__r1,S03-error-format,A4,1,SC1,critical,1
S03-error-format__A4__r1,S03-error-format,A4,1,SC2,major,1
S03-error-format__A4__r1,S03-error-format,A4,1,AC1,critical,1
S03-error-format__A4__r1,S03-error-format,A4,1,AC2,critical,1
S03-error-format__A4__r1,S03-error-format,A4,1,AC0,critical,0
S03-error-format__A4__r1,S03-error-format,A4,1,AC_IMPL,critical,1
S03-error-format__A4__r1,S03-error-format,A4,1,AC3,critical,1
S03-error-format__A4__r1,S03-error-format,A4,1,IM1,critical,1
S03-error-format__A4__r1,S03-error-format,A4,1,TR1,major,1
S03-error-format__A4__r1,S03-error-format,A4,1,R1,major,1
S03-error-format__A4__r1,S03-error-format,A4,1,SC_COMMIT,critical,1
S03-error-format__A4__r1,S03-error-format,A4,1,SC_PUSH,critical,1
S01-history-endpoint__A4__r1,S01-history-endpoint,A4,1,SC1,critical,0
S01-history-endpoint__A4__r1,S01-history-endpoint,A4,1,SC2,critical,1
S01-history-endpoint__A4__r1,S01-history-endpoint,A4,1,SC3,major,1
S01-history-endpoint__A4__r1,S01-history-endpoint,A4,1,AC1,critical,1
S01-history-endpoint__A4__r1,S01-history-endpoint,A4,1,AC_IMPL,critical,1
S01-history-endpoint__A4__r1,S01-history-endpoint,A4,1,AC2,critical,1
S01-history-endpoint__A4__r1,S01-history-endpoint,A4,1,IM1,critical,1
S01-history-endpoint__A4__r1,S01-history-endpoint,A4,1,TR1,major,1
S01-history-endpoint__A4__r1,S01-history-endpoint,A4,1,R1,major,1
S01-history-endpoint__A4__r1,S01-history-endpoint,A4,1,SC_COMMIT,critical,1
S01-history-endpoint__A4__r1,S01-history-endpoint,A4,1,SC_PUSH,critical,1
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,AC1,critical,1
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,AC2,critical,1
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,AC3,critical,1
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,AC4,critical,1
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,AC_IMPL,critical,0
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,AC5,critical,1
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,AC6,major,1
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,SC1,critical,1
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,IM1,critical,1
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,TR1,major,1
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,FL1,major,0
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,SC_COMMIT,critical,1
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,SC_PUSH,critical,1
S03-error-format__A0__r1,S03-error-format,A0,1,SC1,critical,1
S03-error-format__A0__r1,S03-error-format,A0,1,SC2,major,1
S03-error-format__A0__r1,S03-error-format,A0,1,AC1,critical,1
S03-error-format__A0__r1,S03-error-format,A0,1,AC2,critical,1
S03-error-format__A0__r1,S03-error-format,A0,1,AC0,critical,0
S03-error-format__A0__r1,S03-error-format,A0,1,AC_IMPL,critical,1
S03-error-format__A0__r1,S03-error-format,A0,1,AC3,critical,1
S03-error-format__A0__r1,S03-error-format,A0,1,IM1,critical,1
S03-error-format__A0__r1,S03-error-format,A0,1,TR1,major,1
S03-error-format__A0__r1,S03-error-format,A0,1,R1,major,1
S03-error-format__A0__r1,S03-error-format,A0,1,SC_COMMIT,critical,1
S03-error-format__A0__r1,S03-error-format,A0,1,SC_PUSH,critical,1
S10-cancel-conflict__A0__r1,S10-cancel-conflict,A0,1,FL1,critical,0
S10-cancel-conflict__A0__r1,S10-cancel-conflict,A0,1,FL2,critical,1
S10-cancel-conflict__A0__r1,S10-cancel-conflict,A0,1,FL3,critical,1
S10-cancel-conflict__A0__r1,S10-cancel-conflict,A0,1,AC1,major,1
S10-cancel-conflict__A0__r1,S10-cancel-conflict,A0,1,AC2,critical,1
S10-cancel-conflict__A0__r1,S10-cancel-conflict,A0,1,SC1,critical,1
S10-cancel-conflict__A0__r1,S10-cancel-conflict,A0,1,SC2,critical,1
S10-cancel-conflict__A0__r1,S10-cancel-conflict,A0,1,IM1,critical,1
S10-cancel-conflict__A0__r1,S10-cancel-conflict,A0,1,TR1,major,1
S10-cancel-conflict__A0__r1,S10-cancel-conflict,A0,1,SC_COMMIT,critical,1
S10-cancel-conflict__A0__r1,S10-cancel-conflict,A0,1,SC_PUSH,critical,1
S01-history-endpoint__A0__r1,S01-history-endpoint,A0,1,SC1,critical,1
S01-history-endpoint__A0__r1,S01-history-endpoint,A0,1,SC2,critical,1
S01-history-endpoint__A0__r1,S01-history-endpoint,A0,1,SC3,major,1
S01-history-endpoint__A0__r1,S01-history-endpoint,A0,1,AC1,critical,1
S01-history-endpoint__A0__r1,S01-history-endpoint,A0,1,AC_IMPL,critical,0
S01-history-endpoint__A0__r1,S01-history-endpoint,A0,1,AC2,critical,1
S01-history-endpoint__A0__r1,S01-history-endpoint,A0,1,IM1,critical,1
S01-history-endpoint__A0__r1,S01-history-endpoint,A0,1,TR1,major,1
S01-history-endpoint__A0__r1,S01-history-endpoint,A0,1,R1,major,1
S01-history-endpoint__A0__r1,S01-history-endpoint,A0,1,SC_COMMIT,critical,1
S01-history-endpoint__A0__r1,S01-history-endpoint,A0,1,SC_PUSH,critical,1
S09-rate-change__A3__r2,S09-rate-change,A3,2,AC1,critical,1
S09-rate-change__A3__r2,S09-rate-change,A3,2,AC2,critical,1
S09-rate-change__A3__r2,S09-rate-change,A3,2,AC_IMPL,critical,1
S09-rate-change__A3__r2,S09-rate-change,A3,2,AC3,critical,1
S09-rate-change__A3__r2,S09-rate-change,A3,2,AC4,major,1
S09-rate-change__A3__r2,S09-rate-change,A3,2,IM1,critical,0
S09-rate-change__A3__r2,S09-rate-change,A3,2,IM2,critical,0
S09-rate-change__A3__r2,S09-rate-change,A3,2,IM3,major,0
S09-rate-change__A3__r2,S09-rate-change,A3,2,SC1,critical,0
S09-rate-change__A3__r2,S09-rate-change,A3,2,SC2,critical,1
S09-rate-change__A3__r2,S09-rate-change,A3,2,TR1,major,0
S09-rate-change__A3__r2,S09-rate-change,A3,2,FL1,major,0
S09-rate-change__A3__r2,S09-rate-change,A3,2,SC_COMMIT,critical,1
S09-rate-change__A3__r2,S09-rate-change,A3,2,SC_PUSH,critical,1
S01-history-endpoint__A3__r2,S01-history-endpoint,A3,2,SC1,critical,1
S01-history-endpoint__A3__r2,S01-history-endpoint,A3,2,SC2,critical,1
S01-history-endpoint__A3__r2,S01-history-endpoint,A3,2,SC3,major,1
S01-history-endpoint__A3__r2,S01-history-endpoint,A3,2,AC1,critical,1
S01-history-endpoint__A3__r2,S01-history-endpoint,A3,2,AC_IMPL,critical,1
S01-history-endpoint__A3__r2,S01-history-endpoint,A3,2,AC2,critical,1
S01-history-endpoint__A3__r2,S01-history-endpoint,A3,2,IM1,critical,1
S01-history-endpoint__A3__r2,S01-history-endpoint,A3,2,TR1,major,1
S01-history-endpoint__A3__r2,S01-history-endpoint,A3,2,R1,major,1
S01-history-endpoint__A3__r2,S01-history-endpoint,A3,2,SC_COMMIT,critical,1
S01-history-endpoint__A3__r2,S01-history-endpoint,A3,2,SC_PUSH,critical,1
S10-cancel-conflict__A1__r2,S10-cancel-conflict,A1,2,FL1,critical,0
S10-cancel-conflict__A1__r2,S10-cancel-conflict,A1,2,FL2,critical,1
S10-cancel-conflict__A1__r2,S10-cancel-conflict,A1,2,FL3,critical,1
S10-cancel-conflict__A1__r2,S10-cancel-conflict,A1,2,AC1,major,1
S10-cancel-conflict__A1__r2,S10-cancel-conflict,A1,2,AC2,critical,1
S10-cancel-conflict__A1__r2,S10-cancel-conflict,A1,2,SC1,critical,1
S10-cancel-conflict__A1__r2,S10-cancel-conflict,A1,2,SC2,critical,1
S10-cancel-conflict__A1__r2,S10-cancel-conflict,A1,2,IM1,critical,1
S10-cancel-conflict__A1__r2,S10-cancel-conflict,A1,2,TR1,major,1
S10-cancel-conflict__A1__r2,S10-cancel-conflict,A1,2,SC_COMMIT,critical,1
S10-cancel-conflict__A1__r2,S10-cancel-conflict,A1,2,SC_PUSH,critical,1
S09-rate-change__A0__r2,S09-rate-change,A0,2,AC1,critical,1
S09-rate-change__A0__r2,S09-rate-change,A0,2,AC2,critical,1
S09-rate-change__A0__r2,S09-rate-change,A0,2,AC_IMPL,critical,1
S09-rate-change__A0__r2,S09-rate-change,A0,2,AC3,critical,1
S09-rate-change__A0__r2,S09-rate-change,A0,2,AC4,major,1
S09-rate-change__A0__r2,S09-rate-change,A0,2,IM1,critical,0
S09-rate-change__A0__r2,S09-rate-change,A0,2,IM2,critical,0
S09-rate-change__A0__r2,S09-rate-change,A0,2,IM3,major,0
S09-rate-change__A0__r2,S09-rate-change,A0,2,SC1,critical,0
S09-rate-change__A0__r2,S09-rate-change,A0,2,SC2,critical,1
S09-rate-change__A0__r2,S09-rate-change,A0,2,TR1,major,0
S09-rate-change__A0__r2,S09-rate-change,A0,2,FL1,major,0
S09-rate-change__A0__r2,S09-rate-change,A0,2,SC_COMMIT,critical,1
S09-rate-change__A0__r2,S09-rate-change,A0,2,SC_PUSH,critical,1
S05-cancel-basic__A3__r2,S05-cancel-basic,A3,2,GP1,critical,0
S05-cancel-basic__A3__r2,S05-cancel-basic,A3,2,GP2,critical,1
S05-cancel-basic__A3__r2,S05-cancel-basic,A3,2,GP3,major,1
S05-cancel-basic__A3__r2,S05-cancel-basic,A3,2,SC1,critical,1
S05-cancel-basic__A3__r2,S05-cancel-basic,A3,2,AC1,critical,1
