run_id,scenario,arm,rep,rule_id,severity,passed
S04-noshow-status__A2__r3,S04-noshow-status,A2,3,TR1,major,1
S04-noshow-status__A2__r3,S04-noshow-status,A2,3,SC_COMMIT,critical,1
S04-noshow-status__A2__r3,S04-noshow-status,A2,3,SC_PUSH,critical,1
S06-per-booking-quota__A2__r3,S06-per-booking-quota,A2,3,AC1,critical,1
S06-per-booking-quota__A2__r3,S06-per-booking-quota,A2,3,AC2,critical,1
S06-per-booking-quota__A2__r3,S06-per-booking-quota,A2,3,AC3,critical,1
S06-per-booking-quota__A2__r3,S06-per-booking-quota,A2,3,AC4,major,1
S06-per-booking-quota__A2__r3,S06-per-booking-quota,A2,3,AC_IMPL,critical,1
S06-per-booking-quota__A2__r3,S06-per-booking-quota,A2,3,AC5,critical,1
S06-per-booking-quota__A2__r3,S06-per-booking-quota,A2,3,AC6,major,1
S06-per-booking-quota__A2__r3,S06-per-booking-quota,A2,3,SC1,critical,1
S06-per-booking-quota__A2__r3,S06-per-booking-quota,A2,3,IM1,critical,1
S06-per-booking-quota__A2__r3,S06-per-booking-quota,A2,3,TR1,major,1
S06-per-booking-quota__A2__r3,S06-per-booking-quota,A2,3,FL1,major,0
S06-per-booking-quota__A2__r3,S06-per-booking-quota,A2,3,SC_COMMIT,critical,1
S06-per-booking-quota__A2__r3,S06-per-booking-quota,A2,3,SC_PUSH,critical,1
S01-history-endpoint__A1__r3,S01-history-endpoint,A1,3,SC1,critical,0
S01-history-endpoint__A1__r3,S01-history-endpoint,A1,3,SC2,critical,1
S01-history-endpoint__A1__r3,S01-history-endpoint,A1,3,SC3,major,1
S01-history-endpoint__A1__r3,S01-history-endpoint,A1,3,AC1,major,1
S01-history-endpoint__A1__r3,S01-history-endpoint,A1,3,AC_IMPL,critical,1
S01-history-endpoint__A1__r3,S01-history-endpoint,A1,3,AC2,critical,1
S01-history-endpoint__A1__r3,S01-history-endpoint,A1,3,IM1,critical,1
S01-history-endpoint__A1__r3,S01-history-endpoint,A1,3,TR1,major,1
S01-history-endpoint__A1__r3,S01-history-endpoint,A1,3,R1,major,1
S01-history-endpoint__A1__r3,S01-history-endpoint,A1,3,SC_COMMIT,critical,1
S01-history-endpoint__A1__r3,S01-history-endpoint,A1,3,SC_PUSH,critical,1
S09-rate-change__A1__r3,S09-rate-change,A1,3,AC1,major,1
S09-rate-change__A1__r3,S09-rate-change,A1,3,AC2,critical,1
S09-rate-change__A1__r3,S09-rate-change,A1,3,AC_IMPL,critical,1
S09-rate-change__A1__r3,S09-rate-change,A1,3,AC3,critical,1
S09-rate-change__A1__r3,S09-rate-change,A1,3,AC4,major,1
S09-rate-change__A1__r3,S09-rate-change,A1,3,IM1,critical,1
S09-rate-change__A1__r3,S09-rate-change,A1,3,IM2,critical,1
S09-rate-change__A1__r3,S09-rate-change,A1,3,IM3,major,1
S09-rate-change__A1__r3,S09-rate-change,A1,3,SC1,critical,0
S09-rate-change__A1__r3,S09-rate-change,A1,3,SC2,critical,1
S09-rate-change__A1__r3,S09-rate-change,A1,3,TR1,major,1
S09-rate-change__A1__r3,S09-rate-change,A1,3,FL1,major,1
S09-rate-change__A1__r3,S09-rate-change,A1,3,SC_COMMIT,critical,1
S09-rate-change__A1__r3,S09-rate-change,A1,3,SC_PUSH,critical,1
S01-history-endpoint__A2__r3,S01-history-endpoint,A2,3,SC1,critical,1
S01-history-endpoint__A2__r3,S01-history-endpoint,A2,3,SC2,critical,1
S01-history-endpoint__A2__r3,S01-history-endpoint,A2,3,SC3,major,1
S01-history-endpoint__A2__r3,S01-history-endpoint,A2,3,AC1,major,1
S01-history-endpoint__A2__r3,S01-history-endpoint,A2,3,AC_IMPL,critical,0
S01-history-endpoint__A2__r3,S01-history-endpoint,A2,3,AC2,critical,1
S01-history-endpoint__A2__r3,S01-history-endpoint,A2,3,IM1,critical,1
S01-history-endpoint__A2__r3,S01-history-endpoint,A2,3,TR1,major,1
S01-history-endpoint__A2__r3,S01-history-endpoint,A2,3,R1,major,1
S01-history-endpoint__A2__r3,S01-history-endpoint,A2,3,SC_COMMIT,critical,1
S01-history-endpoint__A2__r3,S01-history-endpoint,A2,3,SC_PUSH,critical,1
S08-rounding-change__A5__r3,S08-rounding-change,A5,3,AC1,major,0
S08-rounding-change__A5__r3,S08-rounding-change,A5,3,AC2,critical,1
S08-rounding-change__A5__r3,S08-rounding-change,A5,3,AC_IMPL,critical,0
S08-rounding-change__A5__r3,S08-rounding-change,A5,3,AC3,critical,1
S08-rounding-change__A5__r3,S08-rounding-change,A5,3,IM1,critical,1
S08-rounding-change__A5__r3,S08-rounding-change,A5,3,IM2,critical,1
S08-rounding-change__A5__r3,S08-rounding-change,A5,3,IM3,major,1
S08-rounding-change__A5__r3,S08-rounding-change,A5,3,IM4,major,0
S08-rounding-change__A5__r3,S08-rounding-change,A5,3,SC1,critical,1
S08-rounding-change__A5__r3,S08-rounding-change,A5,3,SC2,critical,1
S08-rounding-change__A5__r3,S08-rounding-change,A5,3,TR1,major,1
S08-rounding-change__A5__r3,S08-rounding-change,A5,3,FL1,major,1
S08-rounding-change__A5__r3,S08-rounding-change,A5,3,SC_COMMIT,critical,1
S08-rounding-change__A5__r3,S08-rounding-change,A5,3,SC_PUSH,critical,1
S07-weekly-quota__A1__r3,S07-weekly-quota,A1,3,AC1,critical,1
S07-weekly-quota__A1__r3,S07-weekly-quota,A1,3,AC2,critical,1
S07-weekly-quota__A1__r3,S07-weekly-quota,A1,3,AC3,major,0
S07-weekly-quota__A1__r3,S07-weekly-quota,A1,3,AC4,major,0
S07-weekly-quota__A1__r3,S07-weekly-quota,A1,3,AC_IMPL,critical,0
S07-weekly-quota__A1__r3,S07-weekly-quota,A1,3,AC5,critical,1
S07-weekly-quota__A1__r3,S07-weekly-quota,A1,3,AC6,major,0
S07-weekly-quota__A1__r3,S07-weekly-quota,A1,3,SC1,critical,1
S07-weekly-quota__A1__r3,S07-weekly-quota,A1,3,IM1,critical,1
S07-weekly-quota__A1__r3,S07-weekly-quota,A1,3,TR1,major,1
S07-weekly-quota__A1__r3,S07-weekly-quota,A1,3,FL1,major,0
S07-weekly-quota__A1__r3,S07-weekly-quota,A1,3,SC_COMMIT,critical,1
S07-weekly-quota__A1__r3,S07-weekly-quota,A1,3,SC_PUSH,critical,1
S03-error-format__A2__r3,S03-error-format,A2,3,SC1,critical,1
S03-error-format__A2__r3,S03-error-format,A2,3,SC2,major,1
S03-error-format__A2__r3,S03-error-format,A2,3,AC1,critical,1
S03-error-format__A2__r3,S03-error-format,A2,3,AC2,critical,1
S03-error-format__A2__r3,S03-error-format,A2,3,AC0,major,0
S03-error-format__A2__r3,S03-error-format,A2,3,AC_IMPL,critical,1
S03-error-format__A2__r3,S03-error-format,A2,3,AC3,critical,1
S03-error-format__A2__r3,S03-error-format,A2,3,IM1,critical,1
S03-error-format__A2__r3,S03-error-format,A2,3,TR1,major,1
S03-error-format__A2__r3,S03-error-format,A2,3,R1,major,1
S03-error-format__A2__r3,S03-error-format,A2,3,SC_COMMIT,critical,1
S03-error-format__A2__r3,S03-error-format,A2,3,SC_PUSH,critical,1
S01-history-endpoint__A0__r3,S01-history-endpoint,A0,3,SC1,critical,1
S01-history-endpoint__A0__r3,S01-history-endpoint,A0,3,SC2,critical,1
S01-history-endpoint__A0__r3,S01-history-endpoint,A0,3,SC3,major,1
S01-history-endpoint__A0__r3,S01-history-endpoint,A0,3,AC1,major,1
S01-history-endpoint__A0__r3,S01-history-endpoint,A0,3,AC_IMPL,critical,1
S01-history-endpoint__A0__r3,S01-history-endpoint,A0,3,AC2,critical,1
S01-history-endpoint__A0__r3,S01-history-endpoint,A0,3,IM1,critical,1
S01-history-endpoint__A0__r3,S01-history-endpoint,A0,3,TR1,major,1
S01-history-endpoint__A0__r3,S01-history-endpoint,A0,3,R1,major,1
S01-history-endpoint__A0__r3,S01-history-endpoint,A0,3,SC_COMMIT,critical,1
S01-history-endpoint__A0__r3,S01-history-endpoint,A0,3,SC_PUSH,critical,1
S05-cancel-basic__A1__r3,S05-cancel-basic,A1,3,GP1,critical,1
S05-cancel-basic__A1__r3,S05-cancel-basic,A1,3,GP2,critical,1
S05-cancel-basic__A1__r3,S05-cancel-basic,A1,3,GP3,major,1
S05-cancel-basic__A1__r3,S05-cancel-basic,A1,3,SC1,critical,1
S05-cancel-basic__A1__r3,S05-cancel-basic,A1,3,AC1,major,1
S05-cancel-basic__A1__r3,S05-cancel-basic,A1,3,AC_IMPL,critical,1
S05-cancel-basic__A1__r3,S05-cancel-basic,A1,3,AC2,critical,1
S05-cancel-basic__A1__r3,S05-cancel-basic,A1,3,IM1,critical,1
S05-cancel-basic__A1__r3,S05-cancel-basic,A1,3,TR1,major,1
S05-cancel-basic__A1__r3,S05-cancel-basic,A1,3,FL1,minor,1
S05-cancel-basic__A1__r3,S05-cancel-basic,A1,3,SC_COMMIT,critical,1
S05-cancel-basic__A1__r3,S05-cancel-basic,A1,3,SC_PUSH,critical,1
S10-cancel-conflict__A0__r3,S10-cancel-conflict,A0,3,FL1,critical,0
S10-cancel-conflict__A0__r3,S10-cancel-conflict,A0,3,FL2,critical,1
S10-cancel-conflict__A0__r3,S10-cancel-conflict,A0,3,FL3,critical,1
S10-cancel-conflict__A0__r3,S10-cancel-conflict,A0,3,AC1,major,1
S10-cancel-conflict__A0__r3,S10-cancel-conflict,A0,3,AC2,critical,1
S10-cancel-conflict__A0__r3,S10-cancel-conflict,A0,3,SC1,critical,1
S10-cancel-conflict__A0__r3,S10-cancel-conflict,A0,3,SC2,critical,1
S10-cancel-conflict__A0__r3,S10-cancel-conflict,A0,3,IM1,critical,1
S10-cancel-conflict__A0__r3,S10-cancel-conflict,A0,3,TR1,major,1
S10-cancel-conflict__A0__r3,S10-cancel-conflict,A0,3,SC_COMMIT,critical,1
S10-cancel-conflict__A0__r3,S10-cancel-conflict,A0,3,SC_PUSH,critical,1
S11-week-boundary__A0__r3,S11-week-boundary,A0,3,FL1,critical,0
S11-week-boundary__A0__r3,S11-week-boundary,A0,3,FL2,major,1
S11-week-boundary__A0__r3,S11-week-boundary,A0,3,FL3,major,1
S11-week-boundary__A0__r3,S11-week-boundary,A0,3,AC1,major,1
S11-week-boundary__A0__r3,S11-week-boundary,A0,3,AC_IMPL,critical,1
S11-week-boundary__A0__r3,S11-week-boundary,A0,3,AC2,critical,1
S11-week-boundary__A0__r3,S11-week-boundary,A0,3,AC3,major,1
S11-week-boundary__A0__r3,S11-week-boundary,A0,3,SC1,critical,1
S11-week-boundary__A0__r3,S11-week-boundary,A0,3,SC2,critical,1
S11-week-boundary__A0__r3,S11-week-boundary,A0,3,IM1,critical,1
S11-week-boundary__A0__r3,S11-week-boundary,A0,3,TR1,major,1
S11-week-boundary__A0__r3,S11-week-boundary,A0,3,SC_COMMIT,critical,1
S11-week-boundary__A0__r3,S11-week-boundary,A0,3,SC_PUSH,critical,1
S06-per-booking-quota__A0__r3,S06-per-booking-quota,A0,3,AC1,critical,1
S06-per-booking-quota__A0__r3,S06-per-booking-quota,A0,3,AC2,critical,1
S06-per-booking-quota__A0__r3,S06-per-booking-quota,A0,3,AC3,critical,1
S06-per-booking-quota__A0__r3,S06-per-booking-quota,A0,3,AC4,major,1
S06-per-booking-quota__A0__r3,S06-per-booking-quota,A0,3,AC_IMPL,critical,1
S06-per-booking-quota__A0__r3,S06-per-booking-quota,A0,3,AC5,critical,1
S06-per-booking-quota__A0__r3,S06-per-booking-quota,A0,3,AC6,major,1
S06-per-booking-quota__A0__r3,S06-per-booking-quota,A0,3,SC1,critical,1
S06-per-booking-quota__A0__r3,S06-per-booking-quota,A0,3,IM1,critical,1
S06-per-booking-quota__A0__r3,S06-per-booking-quota,A0,3,TR1,major,1
S06-per-booking-quota__A0__r3,S06-per-booking-quota,A0,3,FL1,major,0
S06-per-booking-quota__A0__r3,S06-per-booking-quota,A0,3,SC_COMMIT,critical,1
S06-per-booking-quota__A0__r3,S06-per-booking-quota,A0,3,SC_PUSH,critical,1
S08-rounding-change__A2__r3,S08-rounding-change,A2,3,AC1,major,1
S08-rounding-change__A2__r3,S08-rounding-change,A2,3,AC2,critical,1
S08-rounding-change__A2__r3,S08-rounding-change,A2,3,AC_IMPL,critical,1
S08-rounding-change__A2__r3,S08-rounding-change,A2,3,AC3,critical,1
S08-rounding-change__A2__r3,S08-rounding-change,A2,3,IM1,critical,1
S08-rounding-change__A2__r3,S08-rounding-change,A2,3,IM2,critical,1
S08-rounding-change__A2__r3,S08-rounding-change,A2,3,IM3,major,0
S08-rounding-change__A2__r3,S08-rounding-change,A2,3,IM4,major,1
S08-rounding-change__A2__r3,S08-rounding-change,A2,3,SC1,critical,0
S08-rounding-change__A2__r3,S08-rounding-change,A2,3,SC2,critical,1
S08-rounding-change__A2__r3,S08-rounding-change,A2,3,TR1,major,1
S08-rounding-change__A2__r3,S08-rounding-change,A2,3,FL1,major,1
S08-rounding-change__A2__r3,S08-rounding-change,A2,3,SC_COMMIT,critical,1
S08-rounding-change__A2__r3,S08-rounding-change,A2,3,SC_PUSH,critical,1
S05-cancel-basic__A5__r3,S05-cancel-basic,A5,3,GP1,critical,1
S05-cancel-basic__A5__r3,S05-cancel-basic,A5,3,GP2,critical,1
S05-cancel-basic__A5__r3,S05-cancel-basic,A5,3,GP3,major,1
S05-cancel-basic__A5__r3,S05-cancel-basic,A5,3,SC1,critical,1
S05-cancel-basic__A5__r3,S05-cancel-basic,A5,3,AC1,major,1
S05-cancel-basic__A5__r3,S05-cancel-basic,A5,3,AC_IMPL,critical,1
S05-cancel-basic__A5__r3,S05-cancel-basic,A5,3,AC2,critical,1
S05-cancel-basic__A5__r3,S05-cancel-basic,A5,3,IM1,critical,1
S05-cancel-basic__A5__r3,S05-cancel-basic,A5,3,TR1,major,1
S05-cancel-basic__A5__r3,S05-cancel-basic,A5,3,FL1,minor,1
S05-cancel-basic__A5__r3,S05-cancel-basic,A5,3,SC_COMMIT,critical,1
S05-cancel-basic__A5__r3,S05-cancel-basic,A5,3,SC_PUSH,critical,1
S09-rate-change__A0__r3,S09-rate-change,A0,3,AC1,major,1
S09-rate-change__A0__r3,S09-rate-change,A0,3,AC2,critical,1
S09-rate-change__A0__r3,S09-rate-change,A0,3,AC_IMPL,critical,1
S09-rate-change__A0__r3,S09-rate-change,A0,3,AC3,critical,1
S09-rate-change__A0__r3,S09-rate-change,A0,3,AC4,major,1
S09-rate-change__A0__r3,S09-rate-change,A0,3,IM1,critical,0
S09-rate-change__A0__r3,S09-rate-change,A0,3,IM2,critical,0
S09-rate-change__A0__r3,S09-rate-change,A0,3,IM3,major,0
S09-rate-change__A0__r3,S09-rate-change,A0,3,SC1,critical,0
S09-rate-change__A0__r3,S09-rate-change,A0,3,SC2,critical,1
S09-rate-change__A0__r3,S09-rate-change,A0,3,TR1,major,0
S09-rate-change__A0__r3,S09-rate-change,A0,3,FL1,major,0
S09-rate-change__A0__r3,S09-rate-change,A0,3,SC_COMMIT,critical,1
S09-rate-change__A0__r3,S09-rate-change,A0,3,SC_PUSH,critical,1
S05-cancel-basic__A2__r3,S05-cancel-basic,A2,3,GP1,critical,0
S05-cancel-basic__A2__r3,S05-cancel-basic,A2,3,GP2,critical,1
S05-cancel-basic__A2__r3,S05-cancel-basic,A2,3,GP3,major,1
S05-cancel-basic__A2__r3,S05-cancel-basic,A2,3,SC1,critical,1
S05-cancel-basic__A2__r3,S05-cancel-basic,A2,3,AC1,major,1
S05-cancel-basic__A2__r3,S05-cancel-basic,A2,3,AC_IMPL,critical,1
S05-cancel-basic__A2__r3,S05-cancel-basic,A2,3,AC2,critical,1
S05-cancel-basic__A2__r3,S05-cancel-basic,A2,3,IM1,critical,1
S05-cancel-basic__A2__r3,S05-cancel-basic,A2,3,TR1,major,1
S05-cancel-basic__A2__r3,S05-cancel-basic,A2,3,FL1,minor,1
S05-cancel-basic__A2__r3,S05-cancel-basic,A2,3,SC_COMMIT,critical,1
S05-cancel-basic__A2__r3,S05-cancel-basic,A2,3,SC_PUSH,critical,1
S02-increment-validation__A5__r3,S02-increment-validation,A5,3,SC1,critical,1
S02-increment-validation__A5__r3,S02-increment-validation,A5,3,SC2,critical,1
S02-increment-validation__A5__r3,S02-increment-validation,A5,3,SC3,major,1
S02-increment-validation__A5__r3,S02-increment-validation,A5,3,AC1,critical,1
S02-increment-validation__A5__r3,S02-increment-validation,A5,3,AC0,major,1
S02-increment-validation__A5__r3,S02-increment-validation,A5,3,AC_IMPL,critical,1
S02-increment-validation__A5__r3,S02-increment-validation,A5,3,AC2,critical,1
S02-increment-validation__A5__r3,S02-increment-validation,A5,3,AC3,major,1
S02-increment-validation__A5__r3,S02-increment-validation,A5,3,IM1,critical,1
S02-increment-validation__A5__r3,S02-increment-validation,A5,3,TR1,major,1
S02-increment-validation__A5__r3,S02-increment-validation,A5,3,R1,major,1
S02-increment-validation__A5__r3,S02-increment-validation,A5,3,SC_COMMIT,critical,1
S02-increment-validation__A5__r3,S02-increment-validation,A5,3,SC_PUSH,critical,1
S04-noshow-status__A5__r3,S04-noshow-status,A5,3,GP1,critical,1
S04-noshow-status__A5__r3,S04-noshow-status,A5,3,GP2,major,1
S04-noshow-status__A5__r3,S04-noshow-status,A5,3,SC1,critical,1
S04-noshow-status__A5__r3,S04-noshow-status,A5,3,SC2,critical,1
S04-noshow-status__A5__r3,S04-noshow-status,A5,3,AC1,major,1
S04-noshow-status__A5__r3,S04-noshow-status,A5,3,AC_IMPL,critical,0
S04-noshow-status__A5__r3,S04-noshow-status,A5,3,AC2,critical,1
S04-noshow-status__A5__r3,S04-noshow-status,A5,3,IM1,critical,1
S04-noshow-status__A5__r3,S04-noshow-status,A5,3,TR1,major,1
S04-noshow-status__A5__r3,S04-noshow-status,A5,3,SC_COMMIT,critical,1
S04-noshow-status__A5__r3,S04-noshow-status,A5,3,SC_PUSH,critical,1
S02-increment-validation__A0__r3,S02-increment-validation,A0,3,SC1,critical,1
S02-increment-validation__A0__r3,S02-increment-validation,A0,3,SC2,critical,1
S02-increment-validation__A0__r3,S02-increment-validation,A0,3,SC3,major,1
S02-increment-validation__A0__r3,S02-increment-validation,A0,3,AC1,critical,1
S02-increment-validation__A0__r3,S02-increment-validation,A0,3,AC0,major,1
S02-increment-validation__A0__r3,S02-increment-validation,A0,3,AC_IMPL,critical,1
S02-increment-validation__A0__r3,S02-increment-validation,A0,3,AC2,critical,1
S02-increment-validation__A0__r3,S02-increment-validation,A0,3,AC3,major,1
S02-increment-validation__A0__r3,S02-increment-validation,A0,3,IM1,critical,1
S02-increment-validation__A0__r3,S02-increment-validation,A0,3,TR1,major,1
S02-increment-validation__A0__r3,S02-increment-validation,A0,3,R1,major,1
S02-increment-validation__A0__r3,S02-increment-validation,A0,3,SC_COMMIT,critical,1
S02-increment-validation__A0__r3,S02-increment-validation,A0,3,SC_PUSH,critical,1
S09-rate-change__A5__r3,S09-rate-change,A5,3,AC1,major,0
S09-rate-change__A5__r3,S09-rate-change,A5,3,AC2,critical,1
S09-rate-change__A5__r3,S09-rate-change,A5,3,AC_IMPL,critical,0
S09-rate-change__A5__r3,S09-rate-change,A5,3,AC3,critical,1
S09-rate-change__A5__r3,S09-rate-change,A5,3,AC4,major,1
S09-rate-change__A5__r3,S09-rate-change,A5,3,IM1,critical,1
S09-rate-change__A5__r3,S09-rate-change,A5,3,IM2,critical,0
S09-rate-change__A5__r3,S09-rate-change,A5,3,IM3,major,0
S09-rate-change__A5__r3,S09-rate-change,A5,3,SC1,critical,1
S09-rate-change__A5__r3,S09-rate-change,A5,3,SC2,critical,1
S09-rate-change__A5__r3,S09-rate-change,A5,3,TR1,major,1
S09-rate-change__A5__r3,S09-rate-change,A5,3,FL1,major,1
S09-rate-change__A5__r3,S09-rate-change,A5,3,SC_COMMIT,critical,1
S09-rate-change__A5__r3,S09-rate-change,A5,3,SC_PUSH,critical,1
S02-increment-validation__A1__r3,S02-increment-validation,A1,3,SC1,critical,1
S02-increment-validation__A1__r3,S02-increment-validation,A1,3,SC2,critical,1
S02-increment-validation__A1__r3,S02-increment-validation,A1,3,SC3,major,1
S02-increment-validation__A1__r3,S02-increment-validation,A1,3,AC1,critical,1
S02-increment-validation__A1__r3,S02-increment-validation,A1,3,AC0,major,1
S02-increment-validation__A1__r3,S02-increment-validation,A1,3,AC_IMPL,critical,1
S02-increment-validation__A1__r3,S02-increment-validation,A1,3,AC2,critical,1
S02-increment-validation__A1__r3,S02-increment-validation,A1,3,AC3,major,1
S02-increment-validation__A1__r3,S02-increment-validation,A1,3,IM1,critical,1
S02-increment-validation__A1__r3,S02-increment-validation,A1,3,TR1,major,1
S02-increment-validation__A1__r3,S02-increment-validation,A1,3,R1,major,1
S02-increment-validation__A1__r3,S02-increment-validation,A1,3,SC_COMMIT,critical,1
S02-increment-validation__A1__r3,S02-increment-validation,A1,3,SC_PUSH,critical,1
S10-cancel-conflict__A2__r3,S10-cancel-conflict,A2,3,FL1,critical,0
S10-cancel-conflict__A2__r3,S10-cancel-conflict,A2,3,FL2,critical,1
S10-cancel-conflict__A2__r3,S10-cancel-conflict,A2,3,FL3,critical,1
S10-cancel-conflict__A2__r3,S10-cancel-conflict,A2,3,AC1,major,1
S10-cancel-conflict__A2__r3,S10-cancel-conflict,A2,3,AC2,critical,1
S10-cancel-conflict__A2__r3,S10-cancel-conflict,A2,3,SC1,critical,1
S10-cancel-conflict__A2__r3,S10-cancel-conflict,A2,3,SC2,critical,1
S10-cancel-conflict__A2__r3,S10-cancel-conflict,A2,3,IM1,critical,1
S10-cancel-conflict__A2__r3,S10-cancel-conflict,A2,3,TR1,major,1
S10-cancel-conflict__A2__r3,S10-cancel-conflict,A2,3,SC_COMMIT,critical,1
S10-cancel-conflict__A2__r3,S10-cancel-conflict,A2,3,SC_PUSH,critical,1
S11-week-boundary__A2__r3,S11-week-boundary,A2,3,FL1,critical,1
S11-week-boundary__A2__r3,S11-week-boundary,A2,3,FL2,major,1
S11-week-boundary__A2__r3,S11-week-boundary,A2,3,FL3,major,1
S11-week-boundary__A2__r3,S11-week-boundary,A2,3,AC1,major,1
S11-week-boundary__A2__r3,S11-week-boundary,A2,3,AC_IMPL,critical,0
S11-week-boundary__A2__r3,S11-week-boundary,A2,3,AC2,critical,1
S11-week-boundary__A2__r3,S11-week-boundary,A2,3,AC3,major,1
S11-week-boundary__A2__r3,S11-week-boundary,A2,3,SC1,critical,1
S11-week-boundary__A2__r3,S11-week-boundary,A2,3,SC2,critical,1
S11-week-boundary__A2__r3,S11-week-boundary,A2,3,IM1,critical,1
S11-week-boundary__A2__r3,S11-week-boundary,A2,3,TR1,major,1
S11-week-boundary__A2__r3,S11-week-boundary,A2,3,SC_COMMIT,critical,1
S11-week-boundary__A2__r3,S11-week-boundary,A2,3,SC_PUSH,critical,1
S07-weekly-quota__A0__r3,S07-weekly-quota,A0,3,AC1,critical,1
S07-weekly-quota__A0__r3,S07-weekly-quota,A0,3,AC2,critical,1
S07-weekly-quota__A0__r3,S07-weekly-quota,A0,3,AC3,major,0
S07-weekly-quota__A0__r3,S07-weekly-quota,A0,3,AC4,major,0
S07-weekly-quota__A0__r3,S07-weekly-quota,A0,3,AC_IMPL,critical,0
S07-weekly-quota__A0__r3,S07-weekly-quota,A0,3,AC5,critical,1
S07-weekly-quota__A0__r3,S07-weekly-quota,A0,3,AC6,major,0
S07-weekly-quota__A0__r3,S07-weekly-quota,A0,3,SC1,critical,1
S07-weekly-quota__A0__r3,S07-weekly-quota,A0,3,IM1,critical,1
S07-weekly-quota__A0__r3,S07-weekly-quota,A0,3,TR1,major,1
S07-weekly-quota__A0__r3,S07-weekly-quota,A0,3,FL1,major,0
S07-weekly-quota__A0__r3,S07-weekly-quota,A0,3,SC_COMMIT,critical,1
S07-weekly-quota__A0__r3,S07-weekly-quota,A0,3,SC_PUSH,critical,1
S07-weekly-quota__A2__r3,S07-weekly-quota,A2,3,AC1,critical,1
S07-weekly-quota__A2__r3,S07-weekly-quota,A2,3,AC2,critical,1
S07-weekly-quota__A2__r3,S07-weekly-quota,A2,3,AC3,major,1
S07-weekly-quota__A2__r3,S07-weekly-quota,A2,3,AC4,major,1
S07-weekly-quota__A2__r3,S07-weekly-quota,A2,3,AC_IMPL,critical,0
S07-weekly-quota__A2__r3,S07-weekly-quota,A2,3,AC5,critical,1
S07-weekly-quota__A2__r3,S07-weekly-quota,A2,3,AC6,major,1
S07-weekly-quota__A2__r3,S07-weekly-quota,A2,3,SC1,critical,1
S07-weekly-quota__A2__r3,S07-weekly-quota,A2,3,IM1,critical,1
S07-weekly-quota__A2__r3,S07-weekly-quota,A2,3,TR1,major,1
S07-weekly-quota__A2__r3,S07-weekly-quota,A2,3,FL1,major,0
S07-weekly-quota__A2__r3,S07-weekly-quota,A2,3,SC_COMMIT,critical,1
S07-weekly-quota__A2__r3,S07-weekly-quota,A2,3,SC_PUSH,critical,1
S08-rounding-change__A0__r3,S08-rounding-change,A0,3,AC1,major,1
S08-rounding-change__A0__r3,S08-rounding-change,A0,3,AC2,critical,1
S08-rounding-change__A0__r3,S08-rounding-change,A0,3,AC_IMPL,critical,1
S08-rounding-change__A0__r3,S08-rounding-change,A0,3,AC3,critical,1
S08-rounding-change__A0__r3,S08-rounding-change,A0,3,IM1,critical,0
S08-rounding-change__A0__r3,S08-rounding-change,A0,3,IM2,critical,0
S08-rounding-change__A0__r3,S08-rounding-change,A0,3,IM3,major,0
S08-rounding-change__A0__r3,S08-rounding-change,A0,3,IM4,major,1
S08-rounding-change__A0__r3,S08-rounding-change,A0,3,SC1,critical,0
S08-rounding-change__A0__r3,S08-rounding-change,A0,3,SC2,critical,1
S08-rounding-change__A0__r3,S08-rounding-change,A0,3,TR1,major,1
S08-rounding-change__A0__r3,S08-rounding-change,A0,3,FL1,major,0
S08-rounding-change__A0__r3,S08-rounding-change,A0,3,SC_COMMIT,critical,1
S08-rounding-change__A0__r3,S08-rounding-change,A0,3,SC_PUSH,critical,1
S10-cancel-conflict__A1__r3,S10-cancel-conflict,A1,3,FL1,critical,0
S10-cancel-conflict__A1__r3,S10-cancel-conflict,A1,3,FL2,critical,1
S10-cancel-conflict__A1__r3,S10-cancel-conflict,A1,3,FL3,critical,1
S10-cancel-conflict__A1__r3,S10-cancel-conflict,A1,3,AC1,major,1
S10-cancel-conflict__A1__r3,S10-cancel-conflict,A1,3,AC2,critical,1
S10-cancel-conflict__A1__r3,S10-cancel-conflict,A1,3,SC1,critical,1
S10-cancel-conflict__A1__r3,S10-cancel-conflict,A1,3,SC2,critical,1
S10-cancel-conflict__A1__r3,S10-cancel-conflict,A1,3,IM1,critical,1
S10-cancel-conflict__A1__r3,S10-cancel-conflict,A1,3,TR1,major,1
S10-cancel-conflict__A1__r3,S10-cancel-conflict,A1,3,SC_COMMIT,critical,1
S10-cancel-conflict__A1__r3,S10-cancel-conflict,A1,3,SC_PUSH,critical,1
S06-per-booking-quota__A5__r3,S06-per-booking-quota,A5,3,AC1,critical,1
S06-per-booking-quota__A5__r3,S06-per-booking-quota,A5,3,AC2,critical,1
S06-per-booking-quota__A5__r3,S06-per-booking-quota,A5,3,AC3,critical,1
S06-per-booking-quota__A5__r3,S06-per-booking-quota,A5,3,AC4,major,1
S06-per-booking-quota__A5__r3,S06-per-booking-quota,A5,3,AC_IMPL,critical,1
S06-per-booking-quota__A5__r3,S06-per-booking-quota,A5,3,AC5,critical,1
S06-per-booking-quota__A5__r3,S06-per-booking-quota,A5,3,AC6,major,1
S06-per-booking-quota__A5__r3,S06-per-booking-quota,A5,3,SC1,critical,1
S06-per-booking-quota__A5__r3,S06-per-booking-quota,A5,3,IM1,critical,1
S06-per-booking-quota__A5__r3,S06-per-booking-quota,A5,3,TR1,major,1
